# merge_scores mode=fair doms=ja,code,en weights=ja=1,code=1,en=1
# layer	expert	score	hits	mean
27	16	109.000000	0	0.000000
27	35	108.000000	0	0.000000
27	46	107.000000	0	0.000000
27	3	106.000000	0	0.000000
27	47	105.000000	0	0.000000
27	98	104.000000	0	0.000000
27	0	103.000000	0	0.000000
27	34	102.000000	0	0.000000
27	92	101.000000	0	0.000000
27	120	100.000000	0	0.000000
27	104	99.000000	0	0.000000
27	77	98.000000	0	0.000000
27	62	97.000000	0	0.000000
27	100	96.000000	0	0.000000
27	123	95.000000	0	0.000000
27	50	94.000000	0	0.000000
27	52	93.000000	0	0.000000
27	112	92.000000	0	0.000000
27	94	91.000000	0	0.000000
27	25	90.000000	0	0.000000
27	126	89.000000	0	0.000000
27	101	88.000000	0	0.000000
27	38	87.000000	0	0.000000
27	1	86.000000	0	0.000000
27	7	85.000000	0	0.000000
27	19	84.000000	0	0.000000
27	18	83.000000	0	0.000000
27	85	82.000000	0	0.000000
27	53	81.000000	0	0.000000
27	82	80.000000	0	0.000000
27	110	79.000000	0	0.000000
27	29	78.000000	0	0.000000
27	37	77.000000	0	0.000000
27	87	76.000000	0	0.000000
27	69	75.000000	0	0.000000
27	106	74.000000	0	0.000000
27	84	73.000000	0	0.000000
27	61	72.000000	0	0.000000
27	41	71.000000	0	0.000000
27	51	70.000000	0	0.000000
27	8	69.000000	0	0.000000
27	36	68.000000	0	0.000000
27	70	67.000000	0	0.000000
27	20	66.000000	0	0.000000
27	78	65.000000	0	0.000000
27	57	64.000000	0	0.000000
27	125	63.000000	0	0.000000
27	80	62.000000	0	0.000000
27	91	61.000000	0	0.000000
27	65	60.000000	0	0.000000
27	45	59.000000	0	0.000000
27	127	58.000000	0	0.000000
27	28	57.000000	0	0.000000
27	30	56.000000	0	0.000000
27	72	55.000000	0	0.000000
27	115	54.000000	0	0.000000
27	48	53.000000	0	0.000000
27	49	52.000000	0	0.000000
27	105	51.000000	0	0.000000
27	23	50.000000	0	0.000000
27	2	49.000000	0	0.000000
27	54	48.000000	0	0.000000
27	60	47.000000	0	0.000000
27	122	46.000000	0	0.000000
27	59	45.000000	0	0.000000
27	55	44.000000	0	0.000000
27	27	43.000000	0	0.000000
27	5	42.000000	0	0.000000
27	56	41.000000	0	0.000000
27	107	40.000000	0	0.000000
27	109	39.000000	0	0.000000
27	86	38.000000	0	0.000000
27	90	37.000000	0	0.000000
27	81	36.000000	0	0.000000
27	33	35.000000	0	0.000000
27	83	34.000000	0	0.000000
27	4	33.000000	0	0.000000
27	63	32.000000	0	0.000000
27	64	31.000000	0	0.000000
27	9	30.000000	0	0.000000
27	79	29.000000	0	0.000000
27	26	28.000000	0	0.000000
27	119	27.000000	0	0.000000
27	11	26.000000	0	0.000000
27	14	25.000000	0	0.000000
27	116	24.000000	0	0.000000
27	103	23.000000	0	0.000000
27	13	22.000000	0	0.000000
27	67	21.000000	0	0.000000
27	124	20.000000	0	0.000000
27	96	19.000000	0	0.000000
27	21	18.000000	0	0.000000
27	10	17.000000	0	0.000000
27	111	16.000000	0	0.000000
27	108	15.000000	0	0.000000
27	24	14.000000	0	0.000000
27	68	13.000000	0	0.000000
27	102	12.000000	0	0.000000
27	22	11.000000	0	0.000000
27	31	10.000000	0	0.000000
27	88	9.000000	0	0.000000
27	118	8.000000	0	0.000000
27	73	7.000000	0	0.000000
27	12	6.000000	0	0.000000
27	39	5.000000	0	0.000000
27	44	4.000000	0	0.000000
27	117	3.000000	0	0.000000
27	15	2.000000	0	0.000000
27	99	1.000000	0	0.000000
28	1	128.000000	0	0.000000
28	120	127.000000	0	0.000000
28	30	126.000000	0	0.000000
28	21	125.000000	0	0.000000
28	67	124.000000	0	0.000000
28	14	123.000000	0	0.000000
28	84	122.000000	0	0.000000
28	31	121.000000	0	0.000000
28	59	120.000000	0	0.000000
28	85	119.000000	0	0.000000
28	127	118.000000	0	0.000000
28	125	117.000000	0	0.000000
28	35	116.000000	0	0.000000
28	80	115.000000	0	0.000000
28	61	114.000000	0	0.000000
28	45	113.000000	0	0.000000
28	99	112.000000	0	0.000000
28	75	111.000000	0	0.000000
28	19	110.000000	0	0.000000
28	47	109.000000	0	0.000000
28	26	108.000000	0	0.000000
28	93	107.000000	0	0.000000
28	16	106.000000	0	0.000000
28	38	105.000000	0	0.000000
28	89	104.000000	0	0.000000
28	114	103.000000	0	0.000000
28	76	102.000000	0	0.000000
28	105	101.000000	0	0.000000
28	102	100.000000	0	0.000000
28	5	99.000000	0	0.000000
28	108	98.000000	0	0.000000
28	0	97.000000	0	0.000000
28	101	96.000000	0	0.000000
28	126	95.000000	0	0.000000
28	78	94.000000	0	0.000000
28	41	93.000000	0	0.000000
28	44	92.000000	0	0.000000
28	92	91.000000	0	0.000000
28	119	90.000000	0	0.000000
28	88	89.000000	0	0.000000
28	27	88.000000	0	0.000000
28	110	87.000000	0	0.000000
28	13	86.000000	0	0.000000
28	56	85.000000	0	0.000000
28	8	84.000000	0	0.000000
28	58	83.000000	0	0.000000
28	123	82.000000	0	0.000000
28	83	81.000000	0	0.000000
28	28	80.000000	0	0.000000
28	94	79.000000	0	0.000000
28	121	78.000000	0	0.000000
28	90	77.000000	0	0.000000
28	109	76.000000	0	0.000000
28	11	75.000000	0	0.000000
28	23	74.000000	0	0.000000
28	81	73.000000	0	0.000000
28	6	72.000000	0	0.000000
28	43	71.000000	0	0.000000
28	39	70.000000	0	0.000000
28	50	69.000000	0	0.000000
28	62	68.000000	0	0.000000
28	51	67.000000	0	0.000000
28	104	66.000000	0	0.000000
28	124	65.000000	0	0.000000
28	69	64.000000	0	0.000000
28	29	63.000000	0	0.000000
28	77	62.000000	0	0.000000
28	70	61.000000	0	0.000000
28	65	60.000000	0	0.000000
28	40	59.000000	0	0.000000
28	82	58.000000	0	0.000000
28	54	57.000000	0	0.000000
28	42	56.000000	0	0.000000
28	52	55.000000	0	0.000000
28	100	54.000000	0	0.000000
28	15	53.000000	0	0.000000
28	111	52.000000	0	0.000000
28	112	51.000000	0	0.000000
28	106	50.000000	0	0.000000
28	60	49.000000	0	0.000000
28	24	48.000000	0	0.000000
28	33	47.000000	0	0.000000
28	122	46.000000	0	0.000000
28	20	45.000000	0	0.000000
28	18	44.000000	0	0.000000
28	86	43.000000	0	0.000000
28	4	42.000000	0	0.000000
28	103	41.000000	0	0.000000
28	46	40.000000	0	0.000000
28	68	39.000000	0	0.000000
28	79	38.000000	0	0.000000
28	48	37.000000	0	0.000000
28	116	36.000000	0	0.000000
28	91	35.000000	0	0.000000
28	37	34.000000	0	0.000000
28	49	33.000000	0	0.000000
28	74	32.000000	0	0.000000
28	55	31.000000	0	0.000000
28	97	30.000000	0	0.000000
28	57	29.000000	0	0.000000
28	7	28.000000	0	0.000000
28	98	27.000000	0	0.000000
28	117	26.000000	0	0.000000
28	36	25.000000	0	0.000000
28	12	24.000000	0	0.000000
28	113	23.000000	0	0.000000
28	32	22.000000	0	0.000000
28	64	21.000000	0	0.000000
28	17	20.000000	0	0.000000
28	115	19.000000	0	0.000000
28	95	18.000000	0	0.000000
28	53	17.000000	0	0.000000
28	73	16.000000	0	0.000000
28	25	15.000000	0	0.000000
28	66	14.000000	0	0.000000
28	10	13.000000	0	0.000000
28	9	12.000000	0	0.000000
28	107	11.000000	0	0.000000
28	96	10.000000	0	0.000000
28	63	9.000000	0	0.000000
28	72	8.000000	0	0.000000
28	34	7.000000	0	0.000000
28	22	6.000000	0	0.000000
28	2	5.000000	0	0.000000
28	71	4.000000	0	0.000000
28	3	3.000000	0	0.000000
28	87	2.000000	0	0.000000
28	118	1.000000	0	0.000000
29	101	128.000000	0	0.000000
29	23	127.000000	0	0.000000
29	77	126.000000	0	0.000000
29	9	125.000000	0	0.000000
29	36	124.000000	0	0.000000
29	113	123.000000	0	0.000000
29	121	122.000000	0	0.000000
29	117	121.000000	0	0.000000
29	25	120.000000	0	0.000000
29	16	119.000000	0	0.000000
29	1	118.000000	0	0.000000
29	27	117.000000	0	0.000000
29	82	116.000000	0	0.000000
29	71	115.000000	0	0.000000
29	112	114.000000	0	0.000000
29	98	113.000000	0	0.000000
29	103	112.000000	0	0.000000
29	116	111.000000	0	0.000000
29	108	110.000000	0	0.000000
29	66	109.000000	0	0.000000
29	100	108.000000	0	0.000000
29	17	107.000000	0	0.000000
29	41	106.000000	0	0.000000
29	45	105.000000	0	0.000000
29	57	104.000000	0	0.000000
29	67	103.000000	0	0.000000
29	18	102.000000	0	0.000000
29	92	101.000000	0	0.000000
29	70	100.000000	0	0.000000
29	5	99.000000	0	0.000000
29	0	98.000000	0	0.000000
29	122	97.000000	0	0.000000
29	62	96.000000	0	0.000000
29	44	95.000000	0	0.000000
29	65	94.000000	0	0.000000
29	43	93.000000	0	0.000000
29	24	92.000000	0	0.000000
29	19	91.000000	0	0.000000
29	6	90.000000	0	0.000000
29	110	89.000000	0	0.000000
29	50	88.000000	0	0.000000
29	79	87.000000	0	0.000000
29	106	86.000000	0	0.000000
29	81	85.000000	0	0.000000
29	26	84.000000	0	0.000000
29	84	83.000000	0	0.000000
29	72	82.000000	0	0.000000
29	2	81.000000	0	0.000000
29	111	80.000000	0	0.000000
29	53	79.000000	0	0.000000
29	12	78.000000	0	0.000000
29	80	77.000000	0	0.000000
29	118	76.000000	0	0.000000
29	61	75.000000	0	0.000000
29	54	74.000000	0	0.000000
29	15	73.000000	0	0.000000
29	91	72.000000	0	0.000000
29	21	71.000000	0	0.000000
29	120	70.000000	0	0.000000
29	11	69.000000	0	0.000000
29	127	68.000000	0	0.000000
29	30	67.000000	0	0.000000
29	90	66.000000	0	0.000000
29	85	65.000000	0	0.000000
29	64	64.000000	0	0.000000
29	86	63.000000	0	0.000000
29	42	62.000000	0	0.000000
29	68	61.000000	0	0.000000
29	88	60.000000	0	0.000000
29	75	59.000000	0	0.000000
29	20	58.000000	0	0.000000
29	99	57.000000	0	0.000000
29	58	56.000000	0	0.000000
29	39	55.000000	0	0.000000
29	14	54.000000	0	0.000000
29	34	53.000000	0	0.000000
29	73	52.000000	0	0.000000
29	10	51.000000	0	0.000000
29	35	50.000000	0	0.000000
29	7	49.000000	0	0.000000
29	46	48.000000	0	0.000000
29	3	47.000000	0	0.000000
29	32	46.000000	0	0.000000
29	55	45.000000	0	0.000000
29	31	44.000000	0	0.000000
29	126	43.000000	0	0.000000
29	107	42.000000	0	0.000000
29	63	41.000000	0	0.000000
29	83	40.000000	0	0.000000
29	97	39.000000	0	0.000000
29	102	38.000000	0	0.000000
29	49	37.000000	0	0.000000
29	124	36.000000	0	0.000000
29	125	35.000000	0	0.000000
29	105	34.000000	0	0.000000
29	69	33.000000	0	0.000000
29	115	32.000000	0	0.000000
29	52	31.000000	0	0.000000
29	123	30.000000	0	0.000000
29	29	29.000000	0	0.000000
29	59	28.000000	0	0.000000
29	93	27.000000	0	0.000000
29	78	26.000000	0	0.000000
29	33	25.000000	0	0.000000
29	8	24.000000	0	0.000000
29	47	23.000000	0	0.000000
29	28	22.000000	0	0.000000
29	89	21.000000	0	0.000000
29	22	20.000000	0	0.000000
29	74	19.000000	0	0.000000
29	48	18.000000	0	0.000000
29	87	17.000000	0	0.000000
29	4	16.000000	0	0.000000
29	119	15.000000	0	0.000000
29	37	14.000000	0	0.000000
29	38	13.000000	0	0.000000
29	13	12.000000	0	0.000000
29	76	11.000000	0	0.000000
29	94	10.000000	0	0.000000
29	60	9.000000	0	0.000000
29	40	8.000000	0	0.000000
29	109	7.000000	0	0.000000
29	104	6.000000	0	0.000000
29	96	5.000000	0	0.000000
29	114	4.000000	0	0.000000
29	51	3.000000	0	0.000000
29	56	2.000000	0	0.000000
29	95	1.000000	0	0.000000
30	104	128.000000	0	0.000000
30	113	127.000000	0	0.000000
30	22	126.000000	0	0.000000
30	23	125.000000	0	0.000000
30	21	124.000000	0	0.000000
30	32	123.000000	0	0.000000
30	89	122.000000	0	0.000000
30	74	121.000000	0	0.000000
30	63	120.000000	0	0.000000
30	59	119.000000	0	0.000000
30	54	118.000000	0	0.000000
30	90	117.000000	0	0.000000
30	70	116.000000	0	0.000000
30	14	115.000000	0	0.000000
30	127	114.000000	0	0.000000
30	68	113.000000	0	0.000000
30	119	112.000000	0	0.000000
30	80	111.000000	0	0.000000
30	125	110.000000	0	0.000000
30	51	109.000000	0	0.000000
30	39	108.000000	0	0.000000
30	123	107.000000	0	0.000000
30	45	106.000000	0	0.000000
30	87	105.000000	0	0.000000
30	17	104.000000	0	0.000000
30	97	103.000000	0	0.000000
30	110	102.000000	0	0.000000
30	66	101.000000	0	0.000000
30	100	100.000000	0	0.000000
30	46	99.000000	0	0.000000
30	5	98.000000	0	0.000000
30	41	97.000000	0	0.000000
30	102	96.000000	0	0.000000
30	56	95.000000	0	0.000000
30	42	94.000000	0	0.000000
30	96	93.000000	0	0.000000
30	30	92.000000	0	0.000000
30	115	91.000000	0	0.000000
30	81	90.000000	0	0.000000
30	36	89.000000	0	0.000000
30	118	88.000000	0	0.000000
30	10	87.000000	0	0.000000
30	91	86.000000	0	0.000000
30	34	85.000000	0	0.000000
30	13	84.000000	0	0.000000
30	67	83.000000	0	0.000000
30	58	82.000000	0	0.000000
30	52	81.000000	0	0.000000
30	111	80.000000	0	0.000000
30	105	79.000000	0	0.000000
30	65	78.000000	0	0.000000
30	40	77.000000	0	0.000000
30	93	76.000000	0	0.000000
30	26	75.000000	0	0.000000
30	77	74.000000	0	0.000000
30	126	73.000000	0	0.000000
30	64	72.000000	0	0.000000
30	35	71.000000	0	0.000000
30	24	70.000000	0	0.000000
30	85	69.000000	0	0.000000
30	109	68.000000	0	0.000000
30	78	67.000000	0	0.000000
30	20	66.000000	0	0.000000
30	86	65.000000	0	0.000000
30	108	64.000000	0	0.000000
30	103	63.000000	0	0.000000
30	3	62.000000	0	0.000000
30	0	61.000000	0	0.000000
30	98	60.000000	0	0.000000
30	44	59.000000	0	0.000000
30	83	58.000000	0	0.000000
30	1	57.000000	0	0.000000
30	27	56.000000	0	0.000000
30	72	55.000000	0	0.000000
30	94	54.000000	0	0.000000
30	122	53.000000	0	0.000000
30	19	52.000000	0	0.000000
30	107	51.000000	0	0.000000
30	33	50.000000	0	0.000000
30	60	49.000000	0	0.000000
30	75	48.000000	0	0.000000
30	6	47.000000	0	0.000000
30	76	46.000000	0	0.000000
30	55	45.000000	0	0.000000
30	88	44.000000	0	0.000000
30	62	43.000000	0	0.000000
30	99	42.000000	0	0.000000
30	82	41.000000	0	0.000000
30	49	40.000000	0	0.000000
30	116	39.000000	0	0.000000
30	4	38.000000	0	0.000000
30	12	37.000000	0	0.000000
30	112	36.000000	0	0.000000
30	29	35.000000	0	0.000000
30	69	34.000000	0	0.000000
30	38	33.000000	0	0.000000
30	101	32.000000	0	0.000000
30	8	31.000000	0	0.000000
30	25	30.000000	0	0.000000
30	31	29.000000	0	0.000000
30	114	28.000000	0	0.000000
30	47	27.000000	0	0.000000
30	43	26.000000	0	0.000000
30	50	25.000000	0	0.000000
30	79	24.000000	0	0.000000
30	28	23.000000	0	0.000000
30	71	22.000000	0	0.000000
30	73	21.000000	0	0.000000
30	9	20.000000	0	0.000000
30	7	19.000000	0	0.000000
30	15	18.000000	0	0.000000
30	95	17.000000	0	0.000000
30	106	16.000000	0	0.000000
30	121	15.000000	0	0.000000
30	120	14.000000	0	0.000000
30	11	13.000000	0	0.000000
30	18	12.000000	0	0.000000
30	16	11.000000	0	0.000000
30	2	10.000000	0	0.000000
30	61	9.000000	0	0.000000
30	57	8.000000	0	0.000000
30	124	7.000000	0	0.000000
30	37	6.000000	0	0.000000
30	92	5.000000	0	0.000000
30	84	4.000000	0	0.000000
30	117	3.000000	0	0.000000
30	53	2.000000	0	0.000000
30	48	1.000000	0	0.000000
31	28	128.000000	0	0.000000
31	33	127.000000	0	0.000000
31	0	126.000000	0	0.000000
31	100	125.000000	0	0.000000
31	34	124.000000	0	0.000000
31	105	123.000000	0	0.000000
31	5	122.000000	0	0.000000
31	85	121.000000	0	0.000000
31	78	120.000000	0	0.000000
31	108	119.000000	0	0.000000
31	9	118.000000	0	0.000000
31	56	117.000000	0	0.000000
31	1	116.000000	0	0.000000
31	26	115.000000	0	0.000000
31	118	114.000000	0	0.000000
31	107	113.000000	0	0.000000
31	82	112.000000	0	0.000000
31	68	111.000000	0	0.000000
31	57	110.000000	0	0.000000
31	106	109.000000	0	0.000000
31	51	108.000000	0	0.000000
31	44	107.000000	0	0.000000
31	23	106.000000	0	0.000000
31	58	105.000000	0	0.000000
31	103	104.000000	0	0.000000
31	48	103.000000	0	0.000000
31	31	102.000000	0	0.000000
31	77	101.000000	0	0.000000
31	89	100.000000	0	0.000000
31	6	99.000000	0	0.000000
31	53	98.000000	0	0.000000
31	50	97.000000	0	0.000000
31	71	96.000000	0	0.000000
31	74	95.000000	0	0.000000
31	63	94.000000	0	0.000000
31	13	93.000000	0	0.000000
31	117	92.000000	0	0.000000
31	97	91.000000	0	0.000000
31	32	90.000000	0	0.000000
31	88	89.000000	0	0.000000
31	110	88.000000	0	0.000000
31	90	87.000000	0	0.000000
31	112	86.000000	0	0.000000
31	86	85.000000	0	0.000000
31	73	84.000000	0	0.000000
31	43	83.000000	0	0.000000
31	61	82.000000	0	0.000000
31	120	81.000000	0	0.000000
31	49	80.000000	0	0.000000
31	29	79.000000	0	0.000000
31	55	78.000000	0	0.000000
31	98	77.000000	0	0.000000
31	4	76.000000	0	0.000000
31	8	75.000000	0	0.000000
31	70	74.000000	0	0.000000
31	62	73.000000	0	0.000000
31	91	72.000000	0	0.000000
31	81	71.000000	0	0.000000
31	16	70.000000	0	0.000000
31	7	69.000000	0	0.000000
31	47	68.000000	0	0.000000
31	69	67.000000	0	0.000000
31	39	66.000000	0	0.000000
31	116	65.000000	0	0.000000
31	19	64.000000	0	0.000000
31	27	63.000000	0	0.000000
31	75	62.000000	0	0.000000
31	101	61.000000	0	0.000000
31	60	60.000000	0	0.000000
31	45	59.000000	0	0.000000
31	113	58.000000	0	0.000000
31	115	57.000000	0	0.000000
31	59	56.000000	0	0.000000
31	92	55.000000	0	0.000000
31	127	54.000000	0	0.000000
31	2	53.000000	0	0.000000
31	64	52.000000	0	0.000000
31	123	51.000000	0	0.000000
31	21	50.000000	0	0.000000
31	67	49.000000	0	0.000000
31	30	48.000000	0	0.000000
31	111	47.000000	0	0.000000
31	20	46.000000	0	0.000000
31	36	45.000000	0	0.000000
31	66	44.000000	0	0.000000
31	95	43.000000	0	0.000000
31	96	42.000000	0	0.000000
31	72	41.000000	0	0.000000
31	42	40.000000	0	0.000000
31	124	39.000000	0	0.000000
31	12	38.000000	0	0.000000
31	10	37.000000	0	0.000000
31	109	36.000000	0	0.000000
31	38	35.000000	0	0.000000
31	14	34.000000	0	0.000000
31	94	33.000000	0	0.000000
31	3	32.000000	0	0.000000
31	24	31.000000	0	0.000000
31	46	30.000000	0	0.000000
31	18	29.000000	0	0.000000
31	126	28.000000	0	0.000000
31	122	27.000000	0	0.000000
31	17	26.000000	0	0.000000
31	79	25.000000	0	0.000000
31	87	24.000000	0	0.000000
31	93	23.000000	0	0.000000
31	54	22.000000	0	0.000000
31	40	21.000000	0	0.000000
31	104	20.000000	0	0.000000
31	76	19.000000	0	0.000000
31	121	18.000000	0	0.000000
31	80	17.000000	0	0.000000
31	83	16.000000	0	0.000000
31	52	15.000000	0	0.000000
31	125	14.000000	0	0.000000
31	35	13.000000	0	0.000000
31	25	12.000000	0	0.000000
31	114	11.000000	0	0.000000
31	99	10.000000	0	0.000000
31	119	9.000000	0	0.000000
31	15	8.000000	0	0.000000
31	84	7.000000	0	0.000000
31	11	6.000000	0	0.000000
31	37	5.000000	0	0.000000
31	22	4.000000	0	0.000000
31	102	3.000000	0	0.000000
31	41	2.000000	0	0.000000
31	65	1.000000	0	0.000000
32	38	128.000000	0	0.000000
32	44	127.000000	0	0.000000
32	31	126.000000	0	0.000000
32	13	125.000000	0	0.000000
32	32	124.000000	0	0.000000
32	7	123.000000	0	0.000000
32	100	122.000000	0	0.000000
32	43	121.000000	0	0.000000
32	108	120.000000	0	0.000000
32	97	119.000000	0	0.000000
32	35	118.000000	0	0.000000
32	34	117.000000	0	0.000000
32	22	116.000000	0	0.000000
32	54	115.000000	0	0.000000
32	63	114.000000	0	0.000000
32	56	113.000000	0	0.000000
32	79	112.000000	0	0.000000
32	41	111.000000	0	0.000000
32	17	110.000000	0	0.000000
32	77	109.000000	0	0.000000
32	64	108.000000	0	0.000000
32	55	107.000000	0	0.000000
32	58	106.000000	0	0.000000
32	111	105.000000	0	0.000000
32	122	104.000000	0	0.000000
32	47	103.000000	0	0.000000
32	60	102.000000	0	0.000000
32	103	101.000000	0	0.000000
32	73	100.000000	0	0.000000
32	86	99.000000	0	0.000000
32	59	98.000000	0	0.000000
32	61	97.000000	0	0.000000
32	96	96.000000	0	0.000000
32	9	95.000000	0	0.000000
32	90	94.000000	0	0.000000
32	106	93.000000	0	0.000000
32	1	92.000000	0	0.000000
32	53	91.000000	0	0.000000
32	20	90.000000	0	0.000000
32	127	89.000000	0	0.000000
32	87	88.000000	0	0.000000
32	39	87.000000	0	0.000000
32	89	86.000000	0	0.000000
32	72	85.000000	0	0.000000
32	21	84.000000	0	0.000000
32	121	83.000000	0	0.000000
32	49	82.000000	0	0.000000
32	95	81.000000	0	0.000000
32	126	80.000000	0	0.000000
32	93	79.000000	0	0.000000
32	70	78.000000	0	0.000000
32	65	77.000000	0	0.000000
32	30	76.000000	0	0.000000
32	66	75.000000	0	0.000000
32	5	74.000000	0	0.000000
32	81	73.000000	0	0.000000
32	76	72.000000	0	0.000000
32	102	71.000000	0	0.000000
32	4	70.000000	0	0.000000
32	46	69.000000	0	0.000000
32	52	68.000000	0	0.000000
32	24	67.000000	0	0.000000
32	104	66.000000	0	0.000000
32	16	65.000000	0	0.000000
32	82	64.000000	0	0.000000
32	83	63.000000	0	0.000000
32	99	62.000000	0	0.000000
32	15	61.000000	0	0.000000
32	2	60.000000	0	0.000000
32	6	59.000000	0	0.000000
32	94	58.000000	0	0.000000
32	84	57.000000	0	0.000000
32	105	56.000000	0	0.000000
32	98	55.000000	0	0.000000
32	28	54.000000	0	0.000000
32	36	53.000000	0	0.000000
32	80	52.000000	0	0.000000
32	50	51.000000	0	0.000000
32	113	50.000000	0	0.000000
32	92	49.000000	0	0.000000
32	123	48.000000	0	0.000000
32	27	47.000000	0	0.000000
32	114	46.000000	0	0.000000
32	124	45.000000	0	0.000000
32	125	44.000000	0	0.000000
32	67	43.000000	0	0.000000
32	117	42.000000	0	0.000000
32	45	41.000000	0	0.000000
32	69	40.000000	0	0.000000
32	101	39.000000	0	0.000000
32	19	38.000000	0	0.000000
32	14	37.000000	0	0.000000
32	109	36.000000	0	0.000000
32	33	35.000000	0	0.000000
32	57	34.000000	0	0.000000
32	8	33.000000	0	0.000000
32	18	32.000000	0	0.000000
32	37	31.000000	0	0.000000
32	23	30.000000	0	0.000000
32	88	29.000000	0	0.000000
32	68	28.000000	0	0.000000
32	11	27.000000	0	0.000000
32	116	26.000000	0	0.000000
32	42	25.000000	0	0.000000
32	91	24.000000	0	0.000000
32	71	23.000000	0	0.000000
32	74	22.000000	0	0.000000
32	120	21.000000	0	0.000000
32	110	20.000000	0	0.000000
32	51	19.000000	0	0.000000
32	3	18.000000	0	0.000000
32	40	17.000000	0	0.000000
32	10	16.000000	0	0.000000
32	25	15.000000	0	0.000000
32	118	14.000000	0	0.000000
32	85	13.000000	0	0.000000
32	29	12.000000	0	0.000000
32	48	11.000000	0	0.000000
32	112	10.000000	0	0.000000
32	78	9.000000	0	0.000000
32	62	8.000000	0	0.000000
32	119	7.000000	0	0.000000
32	0	6.000000	0	0.000000
32	75	5.000000	0	0.000000
32	107	4.000000	0	0.000000
32	12	3.000000	0	0.000000
32	26	2.000000	0	0.000000
32	115	1.000000	0	0.000000
33	20	128.000000	0	0.000000
33	93	127.000000	0	0.000000
33	76	126.000000	0	0.000000
33	36	125.000000	0	0.000000
33	69	124.000000	0	0.000000
33	82	123.000000	0	0.000000
33	111	122.000000	0	0.000000
33	112	121.000000	0	0.000000
33	3	120.000000	0	0.000000
33	23	119.000000	0	0.000000
33	17	118.000000	0	0.000000
33	121	117.000000	0	0.000000
33	33	116.000000	0	0.000000
33	80	115.000000	0	0.000000
33	29	114.000000	0	0.000000
33	59	113.000000	0	0.000000
33	12	112.000000	0	0.000000
33	71	111.000000	0	0.000000
33	68	110.000000	0	0.000000
33	97	109.000000	0	0.000000
33	127	108.000000	0	0.000000
33	74	107.000000	0	0.000000
33	102	106.000000	0	0.000000
33	100	105.000000	0	0.000000
33	99	104.000000	0	0.000000
33	54	103.000000	0	0.000000
33	116	102.000000	0	0.000000
33	7	101.000000	0	0.000000
33	83	100.000000	0	0.000000
33	16	99.000000	0	0.000000
33	35	98.000000	0	0.000000
33	106	97.000000	0	0.000000
33	30	96.000000	0	0.000000
33	32	95.000000	0	0.000000
33	125	94.000000	0	0.000000
33	52	93.000000	0	0.000000
33	66	92.000000	0	0.000000
33	31	91.000000	0	0.000000
33	94	90.000000	0	0.000000
33	40	89.000000	0	0.000000
33	85	88.000000	0	0.000000
33	105	87.000000	0	0.000000
33	50	86.000000	0	0.000000
33	60	85.000000	0	0.000000
33	48	84.000000	0	0.000000
33	22	83.000000	0	0.000000
33	61	82.000000	0	0.000000
33	96	81.000000	0	0.000000
33	98	80.000000	0	0.000000
33	89	79.000000	0	0.000000
33	72	78.000000	0	0.000000
33	41	77.000000	0	0.000000
33	57	76.000000	0	0.000000
33	49	75.000000	0	0.000000
33	0	74.000000	0	0.000000
33	95	73.000000	0	0.000000
33	62	72.000000	0	0.000000
33	47	71.000000	0	0.000000
33	37	70.000000	0	0.000000
33	78	69.000000	0	0.000000
33	1	68.000000	0	0.000000
33	75	67.000000	0	0.000000
33	79	66.000000	0	0.000000
33	118	65.000000	0	0.000000
33	86	64.000000	0	0.000000
33	92	63.000000	0	0.000000
33	110	62.000000	0	0.000000
33	90	61.000000	0	0.000000
33	9	60.000000	0	0.000000
33	43	59.000000	0	0.000000
33	26	58.000000	0	0.000000
33	122	57.000000	0	0.000000
33	13	56.000000	0	0.000000
33	24	55.000000	0	0.000000
33	27	54.000000	0	0.000000
33	104	53.000000	0	0.000000
33	114	52.000000	0	0.000000
33	5	51.000000	0	0.000000
33	42	50.000000	0	0.000000
33	45	49.000000	0	0.000000
33	113	48.000000	0	0.000000
33	117	47.000000	0	0.000000
33	87	46.000000	0	0.000000
33	46	45.000000	0	0.000000
33	11	44.000000	0	0.000000
33	65	43.000000	0	0.000000
33	38	42.000000	0	0.000000
33	10	41.000000	0	0.000000
33	107	40.000000	0	0.000000
33	34	39.000000	0	0.000000
33	28	38.000000	0	0.000000
33	84	37.000000	0	0.000000
33	6	36.000000	0	0.000000
33	126	35.000000	0	0.000000
33	2	34.000000	0	0.000000
33	39	33.000000	0	0.000000
33	101	32.000000	0	0.000000
33	103	31.000000	0	0.000000
33	51	30.000000	0	0.000000
33	108	29.000000	0	0.000000
33	55	28.000000	0	0.000000
33	8	27.000000	0	0.000000
33	88	26.000000	0	0.000000
33	81	25.000000	0	0.000000
33	53	24.000000	0	0.000000
33	14	23.000000	0	0.000000
33	63	22.000000	0	0.000000
33	25	21.000000	0	0.000000
33	109	20.000000	0	0.000000
33	115	19.000000	0	0.000000
33	124	18.000000	0	0.000000
33	15	17.000000	0	0.000000
33	120	16.000000	0	0.000000
33	44	15.000000	0	0.000000
33	67	14.000000	0	0.000000
33	56	13.000000	0	0.000000
33	77	12.000000	0	0.000000
33	91	11.000000	0	0.000000
33	18	10.000000	0	0.000000
33	21	9.000000	0	0.000000
33	58	8.000000	0	0.000000
33	70	7.000000	0	0.000000
